Zip
57258
41640
42063
33296
34609
35091
51240
51559
53811
49676
31131
37924
39439
39767
80420
62459
72550
72947
68316
70062
18058
18076
18922
20686
02359
02663
03468
04065
05463
08808
16918
44401
40447
49711
52746
52805
53208
67515
69148
63042
63663
57477
58775
48041
48151
48857
75839
43914
44139
45332
56003
52533
55557
55956
38803
30312
32353
32807
32887
46913
46971
33950
35046
43460
47975
48268
28762
15043
15148
17058
03820
04097
05070
25268
26205
26224
19966
20726
22547
17580
18470
19350
01529
02136
27582
61880
32908
34146
35806
40826
47245
12737
51637
52572
30141
27342
27812
30814
31057
31795
32177
23126
11756
11792
20215
20422
25122
91340
91377
92096
92801
93776
83404
84079
85628
97352
97281
06749
07847
03062
05828
27565
33168
36738
30458
32179
21528
21658
24361
79093
80831
81071
71701
73136
87945
98282
91394
91798
74183
76137
40353
41137
41833
41844
61428
61650
62348
63124
47038
47881
61077
61109
61760
56724
57079
58249
59012
73160
73526
70550
78467
78540
78594
78762
79906
02651
95492
95540
91308
52638
56452
44107
45069
40296
31299
32402
35407
47167
47735
48051
36570
37773
37830
15690
05482
29584
29875
10650
12967
13026
20886
26823
14168
15017
95954
92249
93445
02898
00960
61616
63133
78147
79763
70159
71070
71266
84322
59484
67630
67733
68349
68742
73726
76304
76573
95159
54985
38451
40360
45687
59921
60045
61462
62017
57315
58222
49947
50274
50543
36103
41017
41093
42069
43001
48913
44490
44890
45727
45891
50647
39352
15380
31498
33544
33820
23631
25667
26136
08346
10910
28577
26582
27350
28331
35089
37245
00958
01302
01750
02059
06147
07650
01242
13649
16259
32858
33044
17573
25676
19183
08734
20688
92585
87070
88332
89027
99709
44822
46394
46825
36641
31555
32810
18848
18918
56397
72110
73080
73626
73858
50594
44064
44855
45658
45897
46725
54140
35242
36039
36473
58461
59223
59241
39631
40452
55114
28617
29218
31700
14006
15104
16630
32506
33148
33757
28286
22901
25362
25519
05746
07109
00822
55065
55327
45353
13812
15339
16334
16428
31072
32091
20599
21705
23120
23250
25517
29360
17518
18032
27615
28174
12050
12252
05863
08010
47471
48176
40201
41465
41567
42633
43624
43724
45155
36456
36630
37765
88441
92066
92418
92571
53698
61441
62242
66072
66757
68823
76258
76639
77034
77872
56465
56541
71822
99576
97306
80520
80732
28642
28687
29171
39213
39520
40294
44181
45232
46055
46714
32536
33631
34797
34945
81332
97390
01841
02062
02364
38926
40873
56751
58763
59006
59424
53097
44413
44842
47030
51636
42755
43084
61279
63030
63180
63703
64443
48086
30439
32181
32956
33831
20091
21117
21297
24015
14572
16666
17018
17249
12239
12734
13143
14273
24827
25779
26070
35176
35206
36108
18656
19484
27375
27870
29210
95487
95950
94029
16820
18701
33938
25093
28344
06443
06531
08544
12883
13354
01913
70647
71350
48044
48227
49822
78620
79078
88054
88426
94303
97041
75564
78021
67905
68350
45845
12863
46411
31836
27043
32502
20436
80826
81630
84701
64108
72115
72203
74845
76345
78002
66901
67101
70748
70837
71079
98383
95982
93710
61017
61241
61270
61354
68722
79567
65764
67840
56174
56260
62846
62870
63047
72451
73639
75149
75185
83848
90011
92002
92841
93711
98073
95741
95922
97238
04217
04613
06750
01081
52573
42558
47011
02830
04353
05158
05651
06372
14781
15467
15666
88221
89440
91017
92170
92604
93102
79948
73028
95405
96847
97215
65468
28672
29568
30448
30833
12748
63674
49852
50131
50268
56142
47737
51463
52332
52651
55588
48866
49233
57479
58109
58380
72613
72851
49774
49813
50237
51239
70421
71601
31020
38555
47345
34689
35406
35621
27599
41234
41421
24280
25916
25011
50143
52140
52534
72153
72429
74963
75119
11743
12801
13610
20106
22307
23692
04961
06061
06840
07605
16133
11944
12701
10992
18710
81058
81210
84774
86337
87121
87820
93930
94597
94975
95585
97207
53919
53958
14113
14771
14788
06282
06519
19043
19903
20816
02341
17263
10964
23308
00721
00970
12740
12779
26542
28081
11043
47935
43344
37155
38583
57340
44118
44901
45330
34481
35893
50271
51015
39335
47308
45111
45326
54842
54979
66048
59724
47868
48332
48529
48808
56377
43008
49796
50160
50528
68368
40293
40546
46581
64748
64620
65742
76842
78062
80305
83442
83531
83672
60088
62079
62233
56637
57218
58270
78628
62468
62975
73541
24313
24884
25331
13813
16434
17094
21002
22121
22728
11210
27343
28016
17844
17923
18829
28793
56055
38235
07878
07881
10012
12008
12747
15476
16852
02747
77003
77419
66946
67277
68025
68073
72444
43456
65674
70606
27699
46760
47017
47359
19185
50140
53153
54136
83634
84119
85214
85263
85306
85374
94803
95935
78541
79053
79240
61883
62411
15067
20658
04743
08885
19136
19424
02154
02176
38603
40319
40843
32097
32592
33786
44101
45145
36525
37166
28383
25507
41086
42516
43408
30139
95631
98034
98315
80321
84085
77217
77491
67035
67556
56271
57040
58495
49452
70615
72039
72058
54628
60927
62231
29061
42216
42253
43446
35986
22508
26845
28262
31318
25813
33612
75046
80238
82434
83012
84067
94230
96133
16347
16440
05740
06138
07015
08648
10094
10259
12458
21213
24475
24724
24826
25832
25833
24093
14048
04459
01258
76204
77704
78074
81081
81633
85031
85307
78538
78933
79846
98672
88561
89433
99165
30453
36121
43324
03245
03862
05479
06233
00985
02159
22715
24323
24832
31740
32121
15361
15660
92815
93644
95201
21029
36688
60644
61311
78250
80866
70559
36191
40376
40742
03581
03905
05765
06819
07420
02633
89824
99550
99663
85536
85931
76450
94925
96073
96095
78383
78860
13740
14814
15316
05142
06336
06853
01032
44093
27705
28055
32686
33338
48003
16661
18415
05418
10308
04254
13694
14030
14129
14726
18765
21216
00716
01568
84023
84065
84148
76432
66515
67025
15484
18764
25204
11030
12023
12222
28329
28511
28629
30072
35279
36304
25047
25125
25801
26208
42076
38504
44684
47634
27006
27859
32692
95559
95821
95945
96120
97427
99135
99138
99520
85716
76239
77263
93407
93740
95208
87026
87301
78763
79952
99656
63549
64429
65109
65360
56114
57475
58229
58620
66070
67106
67120
62050
54651
54664
78150
78715
74103
77479
78019
58734
76384
65565
80532
66938
82332
55435
73656
48605
57541
49858
90008
50556
91495
40037
92521
40442
95070
98597
44046
95624
50225
51442
67836
71410
68752
73021
70060
66251
81402
15710
75763
76366
18330
76501
10502
65324
12777
58341
05455
58623
70719
61940
17086
58379
14753
60044
16316
83622
26808
84064
30527
91365
31310
97752
35456
37137
90202
46201
97385
48418
04547
49257
00641
49451
49814
04674
31510
10039
32605
25661
32962
12456
14425
15006
77042
15061
15315
84821
16371
05679
23705
06615
26143
07115
20332
07498
76686
74427
77091
80470
61601
95450
62896
95947
68642
85744
69040
87108
66518
99327
84080
91402
87024
92625
78463
74940
11372
14590
12183
31017
13319
28573
23504
65606
21542
68042
21665
68419
19004
68726
29250
68755
28423
98836
05009
97447
05201
67257
95961
68410
91903
76549
99591
94142
72346
84715
73757
63056
46967
78871
60118
62918
60568
35659
56156
48826
04565
06914
28127
17333
23227
21404
22302
24270
23275
22840
03583
06875
28341
16113
11582
13625
12782
25305
76801
00604
52407
17520
53147
83427
60553
79258
79607
66652
72178
56481
92823
62894
08052
31213
58440
31636
59433
33328
28540
17576
25848
26152
42025
28110
97884
13437
55063
27050
56219
90033
32420
91780
78480
27927
39190
79330
72460
51602
73734
58007
93453
43934
46738
65762
63772
67862
28575
08050
48123
11367
12434
55939
62842
62208
51052
74945
96843
98136
21235
22935
15147
03465
35963
38145
05440
98431
06794
56319
59037
16614
60115
13425
79261
07936
67417
08570
68048
02031
02254
80216
60143
84338
49454
92169
50680
87119
98361
56075
56484
97362
59256
77865
63456
53573
63833
69131
72640
63107
48239
48448
78295
06454
80924
18915
90833
22721
92084
24087
29804
29641
37701
29843
38953
30058
44813
13309
46995
47567
95459
49278
92680
41749
00979
38177
54830
56164
56284
57365
57716
53060
50666
47993
30669
39045
47120
37369
43902
38376
45372
40810
46737
79839
72073
43155
67581
51041
74452
05473
18440
06673
20210
01240
05442
90651
05867
92108
95608
12767
83122
44410
78027
33510
78414
50585
92203
92266
53910
64679
68181
68739
63448
63533
64461
60134
49062
55603
28302
32976
33743
49021
55107
52403
52568
54419
37864
30157
32822
33947
34482
41062
42050
42128
42134
42451
29003
49639
13477
15239
16745
17051
17120
24816
24849
19980
20172
17749
19347
19557
10138
00968
02363
28340
59729
60012
61330
61470
35053
35620
36134
41098
48559
49769
50542
55715
55722
53078
48865
44095
44707
03243
04464
06699
06716
15401
23463
25637
25646
10160
20884
23001
28208
17529
19486
29114
29525
12181
77037
78015
78570
78652
79992
54302
60478
61529
68813
56227
56353
57769
63701
63937
64401
72440
73742
75138
30881
32309
32575
49967
51046
52499
53006
56143
41512
44094
30322
32523
45856
47281
48626
37308
38316
15848
17549
18322
18448
06390
07204
07919
27712
21890
23091
20790
27288
94420
95615
95981
96769
97296
97365
97405
92277
99546
88578
02070
03440
04234
04662
00653
01101
62514
64097
64167
78224
78504
80232
80425
80514
70471
72019
84101
85730
57062
57309
58436
59055
59261
65613
95237
53804
54819
37810
46371
59874
60330
62060
58201
49679
50228
50628
01073
01532
02209
14712
15334
17042
30426
30739
25010
07875
10925
20775
22125
17584
18064
18410
19044
19067
19536
19546
41034
12083
41301
48410
46052
50025
80534
13845
14080
15251
76065
76177
25161
25208
25966
68849
21817
89001
17862
93527
12055
71203
61852
43402
62726
62878
63832
64147
68404
70093
71243
66951
67585
85279
85614
72863
73668
23162
16105
04683
18471
14650
19409
50038
63775
63535
72572
70428
70470
62366
86520
96044
15325
97373
31013
81212
20714
35988
39402
04024
05141
05354
47672
08647
32566
47724
12167
12751
52733
29633
27581
22830
11971
13426
29676
29853
21061
91523
92870
89036
99174
97342
10422
25708
28353
33045
33415
36010
23092
32025
29614
24368
80007
70820
71291
71361
72135
94284
95253
97137
97417
88511
98506
92009
74540
75645
39762
40515
41554
42241
43086
63169
56169
56267
48207
48237
01472
66871
68662
59464
60668
63853
72766
70509
70821
70883
71407
71949
79378
79546
02142
97756
92268
87730
95152
99729
39573
43761
44636
45123
46619
63781
63829
63967
19090
56478
57638
73096
74133
49893
50609
52168
53531
44147
46065
46369
49621
53121
34229
35178
37349
37680
38362
39356
42404
54430
55331
55947
28790
30806
17764
19555
32447
32948
33431
33434
33672
27976
28001
28102
22911
22940
02110
05253
12092
12243
01590
52531
53038
54724
55164
59057
59446
61106
61563
68667
74520
75402
75504
78291
78627
79027
63474
70782
85331
87031
99019
99638
99762
95638
53995
96854
16815
80547
33110
82227
20779
28666
25653
28725
29715
29230
18623
29729
36258
44838
45004
07652
31557
02174
34277
48120
48847
41056
44843
45352
45633
45644
38751
38778
49911
50397
51350
88081
91381
92385
92831
97830
85213
85925
02164
37920
54738
55184
55355
45323
46803
46937
49833
51060
41180
42565
61848
62370
62736
63377
49341
32324
33109
21224
14511
24986
25106
19452
27529
27892
96810
97476
93523
93790
15736
17738
32516
32522
32766
35186
25562
27885
30470
31535
05761
06026
07046
12435
12847
13111
01949
03060
04650
70040
47990
48458
80825
81079
81523
81623
91010
94510
95537
75882
77093
77447
67869
68301
68352
40862
46250
47513
65348
75074
77555
80949
81224
81410
78660
78745
79323
79749
74135
70725
71009
71752
24005
25573
14839
15759
31751
31770
20736
10918
28223
28270
28513
52530
53191
55460
07932
11211
12482
15633
16442
16522
16929
02558
75440
76420
76710
67337
67851
72319
43968
64113
64189
65575
71152
71660
38646
15714
06247
23879
19015
21679
00690
25247
76373
64661
65550
66095
59802
59826
59859
15737
18016
24924
25907
06034
06266
13115
13417
27880
29132
29464
30006
30019
14770
02911
03279
35952
36124
36619
25031
41159
41739
42265
42333
43158
40175
40913
45677
45821
46381
28715
28779
26377
27282
95664
96770
97045
80435
81024
84634
85041
85255
88354
89316
89825
91746
62855
63944
64428
56209
57227
57577
21041
77974
78049
79997
64854
68145
69168
77068
70466
71292
62691
62811
62974
63646
82933
56742
58035
89016
93389
94577
98028
98422
98934
95486
95553
50655
66204
52745
58982
16340
18767
68503
70775
28372
28539
29143
54479
55089
45831
47166
20202
20626
21749
51546
53015
80221
82945
85361
61275
61276
62033
17071
17243
20685
21240
05045
06254
11695
12759
13360
10570
17722
38746
38917
32083
47445
35580
37013
24366
47720
48185
96140
83128
77293
65817
68137
68320
56623
49425
49560
49879
53726
63146
64196
45165
45865
46049
46391
70644
71268
55026
49011
61554
28442
29733
31008
40958
43803
43832
26386
27608
27610
28215
31034
73946
81640
84329
93765
94571
97380
18610
12758
19109
20537
21636
25437
26101
15101
05037
01463
74752
75252
84720
79602
80042
88536
89193
93793
94107
92139
29628
32068
35973
29659
33837
80912
81040
83715
72143
16664
32073
77663
66012
66849
20825
88210
13157
97846
48858
37238
24830
25773
25989
42220
02451
19175
19432
44143
44231
45887
46228
32189
32302
33027
33484
58561
60137
60646
60654
61802
68371
68718
71909
78850
79052
79538
79930
66544
68107
56468
57429
57430
58015
72217
74073
81414
82730
75275
75507
88542
94098
98083
98550
96791
06451
01074
01805
53778
55808
42411
46982
47236
47449
20753
20896
21209
23067
53793
48815
57529
58012
49627
50606
50635
70031
70037
70075
71417
33541
36742
44730
46814
34772
26764
27878
42150
29802
30129
25931
25103
50005
54137
72715
73730
74855
70585
70784
71007
03057
07833
15906
16925
84654
88033
74968
81335
06373
71662
71730
62031
63443
78536
79925
59832
61110
61518
72179
84024
86001
82070
83424
65350
65466
65564
98344
96703
97102
03561
04680
05840
06704
00786
01961
30678
32222
32738
32809
23828
20186
20617
21401
17865
01969
14134
04848
94088
95378
95511
90101
97030
97310
90846
91946
92885
98562
96016
96032
72189
74840
67030
68816
62987
65636
86016
61488
62202
70364
35238
49546
50421
27104
20068
20076
81303
24060
32970
04090
24957
07035
07438
19001
15054
08607
29604
29902
12427
26361
55389
55931
36910
37339
15831
15907
16443
17345
10149
24533
26283
00840
02121
02185
02791
99705
74964
76675
76832
77004
77517
80509
84050
85203
85285
68434
88584
78759
71001
73624
91416
03272
03281
03769
03780
04401
06825
07710
08014
08348
00674
65808
66638
52310
36553
30121
20050
20056
20266
43130
43338
98593
54458
54933
56041
61949
45112
45475
49619
49629
49665
43321
33928
35249
35594
36053
40751
40946
87421
46120
46224
46710
47446
41146
42040
03810
04354
04414
06167
00678
00940
02535
23341
23920
26142
17927
30316
30380
16323
06906
92102
93261
93528
94305
95123
96815
86404
86442
88025
20065
20889
21765
62354
62961
78201
78665
78774
79741
67882
72679
72744
73568
76306
76936
77726
58801
60004
64670
65105
66093
66145
55964
50470
50654
40320
33421
43163
43779
44017
47228
52035
52151
54310
60538
61336
63557
70142
71351
71940
72029
72132
72946
75011
75202
75641
66112
67526
67846
68069
17294
15486
15618
15738
15775
26726
31634
32266
32872
35131
36586
37714
44441
45023
45052
45623
45779
53806
54449
48614
50842
43511
30573
21080
22333
23230
23702
03032
04424
05673
07765
08870
10602
11238
24382
24589
24726
25113
28630
11727
75163
75392
75550
76862
77344
80105
85324
85627
65276
13621
14430
07826
24066
74652
74902
82721
83617
83626
97009
85251
87047
88557
89424
98817
99781
93230
93673
94273
91066
91325
92328
78561
79106
48166
48532
49089
49203
49287
10538
13061
00850
01027
30069
42402
42409
65661
65804
67428
59344
60443
98471
99670
96037
68954
72021
76902
77482
79734
79998
92427
93011
81416
74534
84066
84136
85439
73448
47405
47903
42371
43548
36859
38731
58630
59072
59641
62305
62378
63361
63951
97838
99020
99683
94232
95225
95556
05084
06497
99950
29911
48139
48642
49028
24613
25142
25364
25696
26206
38568
24025
32455
30464
34695
35052
36451
37939
19493
21281
22741
23418
25555
41651
42049
43557
33413
33468
78578
49762
50230
73189
57230
93311
59732
95406
44276
95663
47467
67156
63804
08740
54552
54865
62665
61854
50626
74536
56276
57257
20695
99102
32583
22953
30290
30537
04673
97504
98513
14741
15924
59848
12724
78963
13493
93725
08312
67472
01116
68072
60016
83804
84747
50258
85334
52032
97845
52537
95222
56533
77074
74064
79705
54204
55317
65061
66040
54981
59319
60545
13617
83624
06501
98605
04660
91711
23429
77612
29304
31779
29709
37732
29922
39451
46181
45894
95170
48756
90748
40071
87825
51501
01128
38680
55055
56676
57004
57380
34238
52049
49758
53956
38562
31050
32065
48787
37755
44133
39564
46580
47381
57013
61075
57774
67546
50392
67732
04936
74632
05483
19435
00640
05054
89138
05462
91609
07064
07201
97907
10040
77030
27144
32431
39632
90844
52240
70543
71430
67530
71740
07841
62791
10017
10099
63630
11960
59720
06340
16319
71028
16948
71902
43845
55166
28023
73944
32751
75978
33704
44067
20064
20627
22156
22403
22880
23323
04055
05046
05748
06516
07403
14885
16512
12015
07960
11222
11252
00952
01524
17545
17760
18709
19177
85075
98236
98329
99005
99202
93596
94118
95365
96109
97381
13630
79758
15338
53019
54301
65746
20817
62850
22802
23829
70657
19076
71965
12570
63827
76431
79008
59934
60473
80864
81242
83321
64502
64659
74833
75355
75389
90612
95255
97637
98398
04224
04489
01108
01561
32949
13753
14481
16404
26106
20042
18070
18251
18774
19372
13611
15255
94103
95798
97415
90630
98637
98951
72424
73848
66618
67441
67761
68157
68963
69171
63561
65282
84093
62273
78932
35902
36023
49406
48146
20143
21911
21912
22904
04976
06650
14840
78053
78126
79016
79256
59719
61058
61231
61741
63879
64482
68827
70352
66021
68026
87538
74941
72427
80498
